행정기관코드,통계년월,시도명,시군구명,읍면동명,계,남자,여자
4119258000,2024-07-31,경기도,부천시 원미구,역곡2동,4,2,2
4119259000,2024-07-31,경기도,부천시 원미구,춘의동,8,3,5
4119260000,2024-07-31,경기도,부천시 원미구,도당동,8,4,4
4119261000,2024-07-31,경기도,부천시 원미구,약대동,3,2,1
4119262000,2024-07-31,경기도,부천시 원미구,중동,9,6,3
4119263000,2024-07-31,경기도,부천시 원미구,중1동,13,9,4
4119264000,2024-07-31,경기도,부천시 원미구,중2동,6,3,3
4119265000,2024-07-31,경기도,부천시 원미구,중3동,18,12,6
4119266000,2024-07-31,경기도,부천시 원미구,중4동,7,4,3
4119267000,2024-07-31,경기도,부천시 원미구,상동,8,7,1
4119268000,2024-07-31,경기도,부천시 원미구,상1동,20,13,7
4119269000,2024-07-31,경기도,부천시 원미구,상2동,13,7,6
4119270000,2024-07-31,경기도,부천시 원미구,상3동,12,6,6
4119451000,2024-07-31,경기도,부천시 소사구,심곡본1동,0,0,0
4119452000,2024-07-31,경기도,부천시 소사구,심곡본동,2,0,2
4119453000,2024-07-31,경기도,부천시 소사구,소사본동,18,10,8
4119454000,2024-07-31,경기도,부천시 소사구,소사본1동,9,4,5
4119455000,2024-07-31,경기도,부천시 소사구,범박동,16,6,10
4119456000,2024-07-31,경기도,부천시 소사구,옥길동,15,7,8
4119457000,2024-07-31,경기도,부천시 소사구,괴안동,7,4,3
4119458000,2024-07-31,경기도,부천시 소사구,역곡3동,12,7,5
4119459000,2024-07-31,경기도,부천시 소사구,송내1동,14,5,9
4119460000,2024-07-31,경기도,부천시 소사구,송내2동,6,3,3
4119651000,2024-07-31,경기도,부천시 오정구,성곡동,10,4,6
4119652000,2024-07-31,경기도,부천시 오정구,원종1동,10,4,6
4119653000,2024-07-31,경기도,부천시 오정구,원종2동,9,7,2
4119654000,2024-07-31,경기도,부천시 오정구,고강본동,4,2,2
4119655000,2024-07-31,경기도,부천시 오정구,고강1동,1,0,1
4119656000,2024-07-31,경기도,부천시 오정구,오정동,7,1,6
4119657000,2024-07-31,경기도,부천시 오정구,신흥동,5,5,0
4121051000,2024-07-31,경기도,광명시,광명1동,0,0,0
4121052000,2024-07-31,경기도,광명시,광명2동,0,0,0
4121054000,2024-07-31,경기도,광명시,광명3동,1,0,1
4121055000,2024-07-31,경기도,광명시,광명4동,2,2,0
4121056000,2024-07-31,경기도,광명시,광명5동,3,2,1
4121057000,2024-07-31,경기도,광명시,광명6동,8,4,4
4121058000,2024-07-31,경기도,광명시,광명7동,8,5,3
4121059000,2024-07-31,경기도,광명시,철산1동,9,4,5
4121060000,2024-07-31,경기도,광명시,철산2동,1,1,0
4121061000,2024-07-31,경기도,광명시,철산3동,16,7,9
4121062000,2024-07-31,경기도,광명시,철산4동,5,1,4
4121063100,2024-07-31,경기도,광명시,하안1동,9,3,6
4121063200,2024-07-31,경기도,광명시,하안2동,8,5,3
4121063300,2024-07-31,경기도,광명시,하안3동,13,6,7
4121063400,2024-07-31,경기도,광명시,하안4동,10,6,4
4121064000,2024-07-31,경기도,광명시,소하1동,8,6,2
4121065000,2024-07-31,경기도,광명시,소하2동,9,3,6
4121065500,2024-07-31,경기도,광명시,일직동,11,5,6
4121066000,2024-07-31,경기도,광명시,학온동,0,0,0
4122025000,2024-07-31,경기도,평택시,팽성읍,10,4,6
4122025300,2024-07-31,경기도,평택시,안중읍,12,4,8
4122025600,2024-07-31,경기도,평택시,포승읍,9,7,2
4122025900,2024-07-31,경기도,평택시,청북읍,10,4,6
4122031000,2024-07-31,경기도,평택시,진위면,2,1,1
4122032000,2024-07-31,경기도,평택시,서탄면,0,0,0
4122033000,2024-07-31,경기도,평택시,고덕면,10,6,4
4122034000,2024-07-31,경기도,평택시,오성면,1,0,1
4122037000,2024-07-31,경기도,평택시,현덕면,1,1,0
4122051000,2024-07-31,경기도,평택시,중앙동,20,11,9
4122052000,2024-07-31,경기도,평택시,서정동,15,7,8
4122053500,2024-07-31,경기도,평택시,송탄동,27,12,15
4122055000,2024-07-31,경기도,평택시,지산동,3,2,1
4122056000,2024-07-31,경기도,평택시,송북동,12,7,5
4122057000,2024-07-31,경기도,평택시,신장1동,10,4,6
4122058000,2024-07-31,경기도,평택시,신장2동,0,0,0
4122059000,2024-07-31,경기도,평택시,신평동,7,2,5
4122060000,2024-07-31,경기도,평택시,원평동,15,3,12
4122061000,2024-07-31,경기도,평택시,통복동,0,0,0
4122062000,2024-07-31,경기도,평택시,비전1동,34,18,16
4122063000,2024-07-31,경기도,평택시,비전2동,41,22,19
4122063500,2024-07-31,경기도,평택시,용이동,15,9,6
4122064000,2024-07-31,경기도,평택시,세교동,42,22,20
4122065000,2024-07-31,경기도,평택시,동삭동,52,29,23
4122066000,2024-07-31,경기도,평택시,고덕동,61,34,27
4125051000,2024-07-31,경기도,동두천시,생연1동,2,1,1
4125052000,2024-07-31,경기도,동두천시,생연2동,2,1,1
4125053500,2024-07-31,경기도,동두천시,중앙동,0,0,0
4125055000,2024-07-31,경기도,동두천시,보산동,0,0,0
4125056500,2024-07-31,경기도,동두천시,불현동,4,3,1
4125056600,2024-07-31,경기도,동두천시,송내동,4,3,1
4125058000,2024-07-31,경기도,동두천시,소요동,1,0,1
4125060000,2024-07-31,경기도,동두천시,상패동,2,0,2
4127151000,2024-07-31,경기도,안산시 상록구,일동,11,5,6
4127151500,2024-07-31,경기도,안산시 상록구,이동,4,1,3
4127152500,2024-07-31,경기도,안산시 상록구,사동,10,4,6
4127153200,2024-07-31,경기도,안산시 상록구,사이동,14,8,6
4127153700,2024-07-31,경기도,안산시 상록구,해양동,18,10,8
4127154000,2024-07-31,경기도,안산시 상록구,본오1동,7,6,1
4127155000,2024-07-31,경기도,안산시 상록구,본오2동,6,2,4
4127156000,2024-07-31,경기도,안산시 상록구,본오3동,4,2,2
4127157000,2024-07-31,경기도,안산시 상록구,부곡동,4,4,0
4127158000,2024-07-31,경기도,안산시 상록구,월피동,13,9,4
4127159000,2024-07-31,경기도,안산시 상록구,성포동,12,8,4
4127160000,2024-07-31,경기도,안산시 상록구,반월동,8,7,1
4127161000,2024-07-31,경기도,안산시 상록구,안산동,0,0,0
4127351000,2024-07-31,경기도,안산시 단원구,와동,18,10,8
4127352500,2024-07-31,경기도,안산시 단원구,고잔동,6,0,6
4127353200,2024-07-31,경기도,안산시 단원구,중앙동,10,6,4
4127353500,2024-07-31,경기도,안산시 단원구,호수동,12,5,7
4127354500,2024-07-31,경기도,안산시 단원구,원곡동,2,1,1
4127355500,2024-07-31,경기도,안산시 단원구,백운동,26,11,15
4127356500,2024-07-31,경기도,안산시 단원구,신길동,8,4,4
4127357000,2024-07-31,경기도,안산시 단원구,초지동,25,11,14
4127358000,2024-07-31,경기도,안산시 단원구,선부1동,9,3,6
4127359000,2024-07-31,경기도,안산시 단원구,선부2동,7,4,3
4127360000,2024-07-31,경기도,안산시 단원구,선부3동,13,5,8
4127361000,2024-07-31,경기도,안산시 단원구,대부동,0,0,0
4128151000,2024-07-31,경기도,고양시 덕양구,주교동,2,0,2
4128152000,2024-07-31,경기도,고양시 덕양구,원신동,8,3,5
4128153000,2024-07-31,경기도,고양시 덕양구,흥도동,10,4,6
4128154000,2024-07-31,경기도,고양시 덕양구,성사1동,4,2,2
4128155000,2024-07-31,경기도,고양시 덕양구,성사2동,4,3,1
4128156000,2024-07-31,경기도,고양시 덕양구,효자동,30,15,15
4128157600,2024-07-31,경기도,고양시 덕양구,삼송1동,16,10,6
4128157700,2024-07-31,경기도,고양시 덕양구,삼송2동,22,11,11
4128158000,2024-07-31,경기도,고양시 덕양구,창릉동,31,17,14
4128159000,2024-07-31,경기도,고양시 덕양구,고양동,6,2,4
4128160000,2024-07-31,경기도,고양시 덕양구,관산동,8,4,4
4128161000,2024-07-31,경기도,고양시 덕양구,능곡동,6,2,4
4128162100,2024-07-31,경기도,고양시 덕양구,화정1동,7,3,4
4128162200,2024-07-31,경기도,고양시 덕양구,화정2동,14,10,4
4128163000,2024-07-31,경기도,고양시 덕양구,행주동,4,2,2
4128164000,2024-07-31,경기도,고양시 덕양구,행신1동,8,4,4
4128165000,2024-07-31,경기도,고양시 덕양구,행신2동,13,6,7
4128165500,2024-07-31,경기도,고양시 덕양구,행신3동,7,4,3
4128165600,2024-07-31,경기도,고양시 덕양구,행신4동,4,2,2
4128166000,2024-07-31,경기도,고양시 덕양구,화전동,30,17,13
4128167000,2024-07-31,경기도,고양시 덕양구,대덕동,5,3,2
4128551000,2024-07-31,경기도,고양시 일산동구,식사동,13,7,6
4128552500,2024-07-31,경기도,고양시 일산동구,중산1동,4,0,4
4128552600,2024-07-31,경기도,고양시 일산동구,중산2동,8,3,5
4128553000,2024-07-31,경기도,고양시 일산동구,정발산동,5,2,3
4128554000,2024-07-31,경기도,고양시 일산동구,풍산동,11,4,7
4128555100,2024-07-31,경기도,고양시 일산동구,백석1동,14,7,7
4128555200,2024-07-31,경기도,고양시 일산동구,백석2동,3,0,3
4128556000,2024-07-31,경기도,고양시 일산동구,마두1동,7,6,1
4128557000,2024-07-31,경기도,고양시 일산동구,마두2동,5,2,3
4128558000,2024-07-31,경기도,고양시 일산동구,장항1동,15,7,8
4128559000,2024-07-31,경기도,고양시 일산동구,장항2동,10,7,3
4128560000,2024-07-31,경기도,고양시 일산동구,고봉동,8,3,5
4128751000,2024-07-31,경기도,고양시 일산서구,일산1동,8,1,7
4128752000,2024-07-31,경기도,고양시 일산서구,일산2동,7,3,4
4128753000,2024-07-31,경기도,고양시 일산서구,일산3동,4,3,1
4128754500,2024-07-31,경기도,고양시 일산서구,탄현1동,11,6,5
4128754600,2024-07-31,경기도,고양시 일산서구,탄현2동,8,5,3
4128755000,2024-07-31,경기도,고양시 일산서구,주엽1동,8,3,5
4128756000,2024-07-31,경기도,고양시 일산서구,주엽2동,4,1,3
4128757000,2024-07-31,경기도,고양시 일산서구,대화동,19,8,11
4128758000,2024-07-31,경기도,고양시 일산서구,송포동,8,6,2
4128760000,2024-07-31,경기도,고양시 일산서구,덕이동,5,3,2
4128761000,2024-07-31,경기도,고양시 일산서구,가좌동,7,3,4
4129051000,2024-07-31,경기도,과천시,중앙동,4,3,1
4129051500,2024-07-31,경기도,과천시,원문동,7,4,3
4129052000,2024-07-31,경기도,과천시,갈현동,25,13,12
4129053000,2024-07-31,경기도,과천시,별양동,16,11,5
4129054000,2024-07-31,경기도,과천시,부림동,13,3,10
4129055000,2024-07-31,경기도,과천시,과천동,4,2,2
4129056000,2024-07-31,경기도,과천시,문원동,4,2,2
4131051000,2024-07-31,경기도,구리시,갈매동,19,10,9
4131052000,2024-07-31,경기도,구리시,동구동,16,7,9
4131053000,2024-07-31,경기도,구리시,인창동,17,8,9
4131054100,2024-07-31,경기도,구리시,교문1동,6,3,3
4131054200,2024-07-31,경기도,구리시,교문2동,7,3,4
4131057000,2024-07-31,경기도,구리시,수택1동,7,4,3
4131058000,2024-07-31,경기도,구리시,수택2동,6,3,3
4131059000,2024-07-31,경기도,구리시,수택3동,3,1,2
4136025000,2024-07-31,경기도,남양주시,와부읍,16,9,7
4136025300,2024-07-31,경기도,남양주시,진접읍,36,16,20
4136025600,2024-07-31,경기도,남양주시,화도읍,17,9,8
4136025700,2024-07-31,경기도,남양주시,화도읍동부출장소,11,7,4
4136025800,2024-07-31,경기도,남양주시,화도읍남부출장소,10,7,3
4136025900,2024-07-31,경기도,남양주시,진건읍,6,4,2
4136026200,2024-07-31,경기도,남양주시,오남읍,21,14,7
4136026500,2024-07-31,경기도,남양주시,퇴계원읍,14,7,7
4136031000,2024-07-31,경기도,남양주시,별내면,4,1,3
4136034000,2024-07-31,경기도,남양주시,수동면,2,0,2
4136036000,2024-07-31,경기도,남양주시,조안면,1,1,0
4136051000,2024-07-31,경기도,남양주시,호평동,24,12,12
4136052000,2024-07-31,경기도,남양주시,평내동,18,10,8
4136053000,2024-07-31,경기도,남양주시,금곡동,1,1,0
4136054000,2024-07-31,경기도,남양주시,양정동,0,0,0
4136054500,2024-07-31,경기도,남양주시,다산1동,62,35,27
4136056500,2024-07-31,경기도,남양주시,다산2동,15,9,6
4136057000,2024-07-31,경기도,남양주시,별내동,47,26,21
4137051000,2024-07-31,경기도,오산시,중앙동,11,3,8
4137052300,2024-07-31,경기도,오산시,대원1동,18,10,8
4137052600,2024-07-31,경기도,오산시,대원2동,17,7,10
4137053000,2024-07-31,경기도,오산시,남촌동,10,4,6
4137054300,2024-07-31,경기도,오산시,신장1동,18,11,7
4137054600,2024-07-31,경기도,오산시,신장2동,12,6,6
4137055000,2024-07-31,경기도,오산시,세마동,10,7,3
4137056000,2024-07-31,경기도,오산시,초평동,11,3,8
4139051000,2024-07-31,경기도,시흥시,대야동,19,12,7
4139052000,2024-07-31,경기도,시흥시,신천동,11,7,4
4139053100,2024-07-31,경기도,시흥시,신현동,3,1,2
4139054000,2024-07-31,경기도,시흥시,은행동,19,11,8
4139055000,2024-07-31,경기도,시흥시,매화동,1,0,1
4139057000,2024-07-31,경기도,시흥시,목감동,26,16,10
4139058100,2024-07-31,경기도,시흥시,군자동,4,3,1
4139058200,2024-07-31,경기도,시흥시,월곶동,5,3,2
4139058900,2024-07-31,경기도,시흥시,정왕본동,6,2,4
4139059100,2024-07-31,경기도,시흥시,정왕1동,9,5,4
4139059200,2024-07-31,경기도,시흥시,정왕2동,9,6,3
4139059300,2024-07-31,경기도,시흥시,정왕3동,9,3,6
4139059400,2024-07-31,경기도,시흥시,정왕4동,7,3,4
4139059600,2024-07-31,경기도,시흥시,배곧1동,27,17,10
4139059700,2024-07-31,경기도,시흥시,배곧2동,19,15,4
4139062100,2024-07-31,경기도,시흥시,과림동,1,1,0
4139063000,2024-07-31,경기도,시흥시,연성동,6,3,3
4139063100,2024-07-31,경기도,시흥시,장곡동,35,19,16
4139064000,2024-07-31,경기도,시흥시,능곡동,10,6,4
4139065000,2024-07-31,경기도,시흥시,거북섬동,9,5,4
4141051000,2024-07-31,경기도,군포시,군포1동,10,6,4
4141052000,2024-07-31,경기도,군포시,군포2동,22,10,12
4141054000,2024-07-31,경기도,군포시,산본1동,6,4,2
4141055000,2024-07-31,경기도,군포시,산본2동,14,12,2
4141056000,2024-07-31,경기도,군포시,금정동,9,6,3
4141057000,2024-07-31,경기도,군포시,재궁동,5,4,1
4141058000,2024-07-31,경기도,군포시,오금동,24,15,9
4141059000,2024-07-31,경기도,군포시,수리동,4,2,2
4141060000,2024-07-31,경기도,군포시,궁내동,4,3,1
4141061000,2024-07-31,경기도,군포시,대야동,6,3,3
4141062000,2024-07-31,경기도,군포시,광정동,12,6,6
4141063000,2024-07-31,경기도,군포시,송부동,19,9,10
4143051000,2024-07-31,경기도,의왕시,고천동,17,11,6
4143052000,2024-07-31,경기도,의왕시,부곡동,16,6,10
4143053000,2024-07-31,경기도,의왕시,오전동,13,8,5
4143054000,2024-07-31,경기도,의왕시,내손1동,4,3,1
4143055000,2024-07-31,경기도,의왕시,내손2동,13,8,5
4143056000,2024-07-31,경기도,의왕시,청계동,18,10,8
4145051000,2024-07-31,경기도,하남시,천현동,3,0,3
4145052000,2024-07-31,경기도,하남시,신장1동,2,2,0
4145053000,2024-07-31,경기도,하남시,신장2동,27,17,10
4145054000,2024-07-31,경기도,하남시,덕풍1동,4,3,1
4145055000,2024-07-31,경기도,하남시,덕풍2동,10,4,6
4145056000,2024-07-31,경기도,하남시,덕풍3동,16,8,8
4145058000,2024-07-31,경기도,하남시,감북동,6,3,3
4145058200,2024-07-31,경기도,하남시,감일동,38,19,19
4145058500,2024-07-31,경기도,하남시,위례동,15,7,8
4145059000,2024-07-31,경기도,하남시,춘궁동,0,0,0
4145060000,2024-07-31,경기도,하남시,초이동,2,0,2
4145061000,2024-07-31,경기도,하남시,미사1동,31,21,10
4145062000,2024-07-31,경기도,하남시,미사2동,27,17,10
4145063000,2024-07-31,경기도,하남시,미사3동,10,5,5
4146125000,2024-07-31,경기도,용인시 처인구,포곡읍,6,5,1
4146125300,2024-07-31,경기도,용인시 처인구,모현읍,7,2,5
4146125600,2024-07-31,경기도,용인시 처인구,이동읍,5,2,3
4146125900,2024-07-31,경기도,용인시 처인구,남사읍,11,9,2
4146134000,2024-07-31,경기도,용인시 처인구,원삼면,2,1,1
4146135000,2024-07-31,경기도,용인시 처인구,백암면,3,2,1
4146136000,2024-07-31,경기도,용인시 처인구,양지면,8,4,4
4146151000,2024-07-31,경기도,용인시 처인구,중앙동,17,11,6
4146152500,2024-07-31,경기도,용인시 처인구,역북동,18,8,10
4146152600,2024-07-31,경기도,용인시 처인구,삼가동,2,0,2
4146153000,2024-07-31,경기도,용인시 처인구,유림동,35,19,16
4146154000,2024-07-31,경기도,용인시 처인구,동부동,6,4,2
4146351000,2024-07-31,경기도,용인시 기흥구,신갈동,22,12,10
4146351600,2024-07-31,경기도,용인시 기흥구,영덕1동,14,7,7
4146351700,2024-07-31,경기도,용인시 기흥구,영덕2동,18,8,10
4146352000,2024-07-31,경기도,용인시 기흥구,구갈동,23,16,7
4146353000,2024-07-31,경기도,용인시 기흥구,상갈동,7,5,2
4146353500,2024-07-31,경기도,용인시 기흥구,보라동,10,5,5
4146354000,2024-07-31,경기도,용인시 기흥구,기흥동,9,4,5
